Algorithm,Allocation,Processes,MessageSize,Latency, MinLatency, MaxLatency
Linear,node,37,524288,438.02,212.77,695.58
Linear,node,37,1048576,788.40,395.40,1223.75
Linear,node,38,1,2.49,0.70,4.18
Linear,node,38,2,2.43,0.69,4.09
Linear,node,38,4,2.46,0.69,4.17
Linear,node,38,8,2.43,0.70,4.09
Linear,node,38,16,2.44,0.69,4.13
Linear,node,38,32,2.87,0.76,5.07
Linear,node,38,64,3.11,0.74,5.79
Linear,node,38,128,3.60,1.45,5.82
Linear,node,38,256,3.87,1.59,6.31
Linear,node,38,512,4.32,1.63,7.14
Linear,node,38,1024,4.88,2.22,7.74
Linear,node,38,2048,6.16,2.82,9.59
Linear,node,38,4096,8.74,4.56,12.87
Linear,node,38,8192,12.37,6.76,17.90
Linear,node,38,16384,23.91,11.64,35.56
Linear,node,38,32768,37.90,19.28,55.08
Linear,node,38,65536,69.89,35.91,103.52
Linear,node,38,131072,124.12,60.10,184.86
Linear,node,38,262144,238.09,116.88,350.05
Linear,node,38,524288,459.30,228.01,671.11
Linear,node,38,1048576,848.76,448.06,1162.54
Linear,node,39,1,2.34,0.65,3.90
Linear,node,39,2,2.29,0.65,3.82
Linear,node,39,4,2.31,0.65,3.87
Linear,node,39,8,2.28,0.65,3.79
Linear,node,39,16,2.31,0.65,3.87
Linear,node,39,32,2.70,0.73,4.69
Linear,node,39,64,3.04,0.71,5.60
Linear,node,39,128,3.52,1.44,5.70
Linear,node,39,256,3.76,1.65,5.96
Linear,node,39,512,4.07,1.66,6.66
Linear,node,39,1024,4.99,2.23,7.94
Linear,node,39,2048,6.20,2.90,9.58
Linear,node,39,4096,8.70,4.49,12.77
Linear,node,39,8192,12.37,6.69,17.97
Linear,node,39,16384,24.51,11.09,37.66
Linear,node,39,32768,39.15,18.33,58.48
Linear,node,39,65536,70.19,34.14,105.52
Linear,node,39,131072,123.64,58.73,186.13
Linear,node,39,262144,238.35,114.96,353.31
Linear,node,39,524288,457.83,227.66,677.84
Linear,node,39,1048576,843.86,400.52,1216.92
Linear,node,40,1,2.36,0.65,3.99
Linear,node,40,2,2.33,0.66,3.92
Linear,node,40,4,2.35,0.66,3.96
Linear,node,40,8,2.32,0.66,3.88
Linear,node,40,16,2.32,0.66,3.90
Linear,node,40,32,2.75,0.74,4.84
Linear,node,40,64,2.98,0.70,5.41
Linear,node,40,128,3.51,1.43,5.76
Linear,node,40,256,3.75,1.60,6.07
Linear,node,40,512,4.27,1.69,7.02
Linear,node,40,1024,4.81,2.20,7.61
Linear,node,40,2048,6.04,2.79,9.28
Linear,node,40,4096,8.48,4.33,12.41
Linear,node,40,8192,12.14,6.59,17.55
Linear,node,40,16384,24.78,11.91,38.50
Linear,node,40,32768,39.62,18.70,61.99
Linear,node,40,65536,73.26,35.27,113.36
Linear,node,40,131072,124.19,52.44,200.47
Linear,node,40,262144,235.96,105.13,378.96
Linear,node,40,524288,466.65,219.10,725.87
Linear,node,40,1048576,853.20,414.99,1331.39
Linear,node,41,1,2.30,0.69,3.89
Linear,node,41,2,2.29,0.69,3.84
Linear,node,41,4,2.31,0.69,3.91
Linear,node,41,8,2.29,0.69,3.88
Linear,node,41,16,2.31,0.70,3.91
Linear,node,41,32,2.76,0.81,4.83
Linear,node,41,64,2.94,0.72,5.40
Linear,node,41,128,3.52,1.45,5.87
Linear,node,41,256,3.76,1.71,6.03
Linear,node,41,512,4.07,1.71,6.64
Linear,node,41,1024,4.89,2.24,7.80
Linear,node,41,2048,5.98,2.80,9.20
Linear,node,41,4096,8.39,4.44,12.24
Linear,node,41,8192,12.23,7.10,17.50
Linear,node,41,16384,24.59,11.07,39.72
Linear,node,41,32768,39.65,19.34,63.35
Linear,node,41,65536,72.98,34.90,115.10
Linear,node,41,131072,127.04,57.43,201.72
Linear,node,41,262144,242.46,112.01,383.08
Linear,node,41,524288,476.39,226.85,746.75
Linear,node,41,1048576,901.54,439.20,1380.31
Linear,node,42,1,2.40,0.69,4.16
Linear,node,42,2,2.38,0.70,4.13
Linear,node,42,4,2.38,0.69,4.15
Linear,node,42,8,2.36,0.69,4.10
Linear,node,42,16,2.37,0.69,4.15
Linear,node,42,32,2.82,0.79,5.07
Linear,node,42,64,2.91,0.74,5.28
Linear,node,42,128,3.52,1.43,5.77
Linear,node,42,256,3.75,1.59,6.12
Linear,node,42,512,4.38,1.61,7.41
Linear,node,42,1024,4.76,2.22,7.44
Linear,node,42,2048,6.00,2.78,9.18
Linear,node,42,4096,8.41,4.34,12.22
Linear,node,42,8192,11.99,6.59,17.35
Linear,node,42,16384,24.33,11.09,37.75
Linear,node,42,32768,38.87,18.82,59.92
Linear,node,42,65536,71.78,34.76,110.30
Linear,node,42,131072,127.22,58.99,198.01
Linear,node,42,262144,244.23,114.27,378.05
Linear,node,42,524288,475.72,226.55,737.55
Linear,node,42,1048576,888.37,441.57,1309.17
Linear,node,43,1,2.23,0.67,3.88
Linear,node,43,2,2.22,0.66,3.85
Linear,node,43,4,2.23,0.66,3.89
Linear,node,43,8,2.20,0.66,3.82
Linear,node,43,16,2.23,0.66,3.88
Linear,node,43,32,2.65,0.75,4.84
Linear,node,43,64,2.86,0.72,5.38
Linear,node,43,128,3.42,1.43,5.81
Linear,node,43,256,3.70,1.60,6.21
Linear,node,43,512,4.34,1.65,7.40
Linear,node,43,1024,4.68,2.20,7.43
Linear,node,43,2048,5.96,2.79,9.24
Linear,node,43,4096,8.40,4.33,12.31
Linear,node,43,8192,12.04,6.51,17.53
Linear,node,43,16384,24.18,10.99,36.20
Linear,node,43,32768,39.10,19.14,58.25
Linear,node,43,65536,72.54,34.98,108.55
Linear,node,43,131072,129.81,59.28,197.12
Linear,node,43,262144,247.44,114.79,374.56
Linear,node,43,524288,480.57,226.83,728.49
Linear,node,43,1048576,893.83,438.74,1267.08
Linear,node,44,1,2.41,0.64,4.28
Linear,node,44,2,2.38,0.64,4.16
Linear,node,44,4,2.39,0.64,4.22
Linear,node,44,8,2.37,0.64,4.15
Linear,node,44,16,2.39,0.64,4.20
Linear,node,44,32,2.77,0.72,5.02
Linear,node,44,64,2.97,0.70,5.49
Linear,node,44,128,3.54,1.41,5.87
Linear,node,44,256,3.77,1.56,6.24
Linear,node,44,512,4.27,1.64,7.09
Linear,node,44,1024,4.79,2.19,7.54
Linear,node,44,2048,6.08,2.78,9.33
Linear,node,44,4096,8.53,4.45,12.41
Linear,node,44,8192,12.16,6.88,17.46
Linear,node,44,16384,24.89,11.14,38.66
Linear,node,44,32768,39.93,18.79,61.81
Linear,node,44,65536,73.00,33.99,112.19
Linear,node,44,131072,129.25,57.06,199.65
Linear,node,44,262144,248.32,111.91,380.06
Linear,node,44,524288,484.29,223.57,743.43
Linear,node,44,1048576,913.99,429.12,1378.31
Linear,node,45,1,2.45,0.66,4.47
Linear,node,45,2,2.43,0.65,4.41
Linear,node,45,4,2.43,0.65,4.43
Linear,node,45,8,2.42,0.65,4.39
Linear,node,45,16,2.43,0.66,4.47
Linear,node,45,32,2.79,0.72,5.16
Linear,node,45,64,2.95,0.70,5.43
Linear,node,45,128,3.51,1.42,5.97
Linear,node,45,256,3.75,1.61,6.25
Linear,node,45,512,4.32,1.74,7.24
Linear,node,45,1024,4.78,2.22,7.55
Linear,node,45,2048,6.03,2.77,9.37
Linear,node,45,4096,8.54,4.27,12.62
Linear,node,45,8192,12.29,6.65,17.54
Linear,node,45,16384,24.88,11.59,38.59
Linear,node,45,32768,39.86,19.34,61.20
Linear,node,45,65536,73.21,35.20,112.24
Linear,node,45,131072,129.89,59.80,199.83
Linear,node,45,262144,249.06,115.98,380.61
Linear,node,45,524288,486.48,230.41,742.29
Linear,node,45,1048576,894.39,397.69,1338.61
Linear,node,46,1,2.30,0.65,4.00
Linear,node,46,2,2.30,0.66,4.01
Linear,node,46,4,2.30,0.66,4.00
Linear,node,46,8,2.28,0.66,3.97
Linear,node,46,16,2.30,0.65,4.02
Linear,node,46,32,2.68,0.72,4.82
Linear,node,46,64,2.88,0.70,5.23
Linear,node,46,128,3.49,1.40,5.83
Linear,node,46,256,3.70,1.55,6.15
Linear,node,46,512,4.23,1.69,7.09
Linear,node,46,1024,4.75,2.14,7.54
Linear,node,46,2048,6.04,2.77,9.25
Linear,node,46,4096,8.54,4.27,12.48
Linear,node,46,8192,12.15,6.35,17.67
Linear,node,46,16384,24.79,11.48,38.15
Linear,node,46,32768,39.95,19.11,60.82
Linear,node,46,65536,74.09,34.81,111.76
Linear,node,46,131072,131.72,58.41,199.17
Linear,node,46,262144,252.35,111.70,379.50
Linear,node,46,524288,482.16,216.79,732.91
Linear,node,46,1048576,902.09,420.13,1322.80
Linear,node,47,1,2.33,0.66,4.12
Linear,node,47,2,2.27,0.66,4.00
Linear,node,47,4,2.30,0.66,4.07
Linear,node,47,8,2.25,0.66,3.98
Linear,node,47,16,2.31,0.66,4.09
Linear,node,47,32,2.70,0.75,4.90
Linear,node,47,64,2.87,0.70,5.33
Linear,node,47,128,3.46,1.44,5.71
Linear,node,47,256,3.68,1.59,5.99
Linear,node,47,512,4.42,1.62,7.32
Linear,node,47,1024,4.73,2.26,7.34
Linear,node,47,2048,6.05,2.80,9.28
Linear,node,47,4096,8.60,4.37,12.57
Linear,node,47,8192,12.32,6.56,17.70
Linear,node,47,16384,25.03,10.55,38.89
Linear,node,47,32768,40.83,19.26,61.74
Linear,node,47,65536,71.78,29.88,113.09
Linear,node,47,131072,126.26,49.08,200.58
Linear,node,47,262144,244.02,101.76,383.71
Linear,node,47,524288,485.46,215.72,749.34
Linear,node,47,1048576,903.50,415.38,1315.52
Linear,node,48,1,2.34,0.69,4.05
Linear,node,48,2,2.32,0.69,4.00
Linear,node,48,4,2.32,0.70,4.01
Linear,node,48,8,2.32,0.69,3.99
Linear,node,48,16,2.32,0.69,4.01
Linear,node,48,32,2.73,0.79,4.76
Linear,node,48,64,2.98,0.73,5.37
Linear,node,48,128,3.57,1.45,5.83
Linear,node,48,256,3.78,1.61,6.10
Linear,node,48,512,4.35,1.65,7.15
Linear,node,48,1024,4.87,2.20,7.57
Linear,node,48,2048,6.24,2.83,9.55
Linear,node,48,4096,8.77,4.33,12.89
Linear,node,48,8192,12.56,6.55,18.41
Linear,node,48,16384,25.03,11.12,38.40
Linear,node,48,32768,40.34,18.83,61.71
Linear,node,48,65536,75.44,34.66,116.07
Linear,node,48,131072,134.34,58.75,209.23
Linear,node,48,262144,258.49,113.17,401.80
Linear,node,48,524288,503.95,229.29,782.49
Linear,node,48,1048576,931.69,442.28,1363.72
