Algorithm,Allocation,Processes,MessageSize,Latency
Linear_Nb,node,48,256,5.87
Linear_Nb,node,48,512,9.49
Linear_Nb,node,48,1024,12.16
Linear_Nb,node,48,2048,16.96
Linear_Nb,node,48,4096,25.17
Linear_Nb,node,48,8192,49.29
Linear_Nb,node,48,16384,24.56
Linear_Nb,node,48,32768,43.14
Linear_Nb,node,48,65536,95.88
Linear_Nb,node,48,131072,178.99
Linear_Nb,node,48,262144,327.56
Linear_Nb,node,48,524288,595.68
Linear_Nb,node,48,1048576,1247.21
